symptoms,severity
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
difficulty breathing,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
palpitations,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
persistent vomiting,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
fracture,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
burn injury,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
severe abdominal pain,2
